student_id,last_name,first_name,site_name,grade,race_ethnicity,gender,iep
215445,Pitt,Clive,"Summit Public School: Rainier",11,Hispanic,F,FALSE
215460,Bender,Roberto,"Summit Public School: Tahoma",11,Asian,M,FALSE
215465,Acosta,Trinity,"Summit Public School: Denali",8,White,F,FALSE
215470,Wickens,Sufyaan,"Summit Public School: Denali",8,Hispanic,F,FALSE
215475,Joseph,Elyas,"Summit Public School: Denali",8,Hispanic,F,FALSE
215485,Perkins,Ira,"Summit Public School: Denali",8,Asian,M,FALSE
215490,Jackson,Blaine,"Summit Public School: Denali",8,,M,FALSE
215495,Bains,Wendy,"Summit Public School: Denali",8,Hispanic,M,FALSE
215505,Velasquez,Phyllis,"Summit Public School: Denali",8,White,M,FALSE
215510,Madden,Kaydan,"Summit Public School: Denali",8,,F,FALSE
215515,Simon,Maariyah,"Summit Public School: Shasta",12,Hispanic,M,FALSE
221240,Hamer,Bridie,"Summit Preparatory Charter High School",11,Hispanic,F,FALSE
221265,Duke,Vivaan,"Summit Public School: Rainier",11,Asian,F,FALSE
221270,Wise,Phyllis,"Summit Public School: Rainier",11,Asian,M,FALSE
221275,Emerson,Cristiano,"Summit Public School: Rainier",12,Hispanic,M,FALSE
221280,Drew,Javier,"Summit Public School: Rainier",11,Hispanic,F,TRUE
221300,Wickens,Jaya,"Summit Public School: Rainier",11,Hispanic,M,FALSE
221305,Daniel,Jordi,"Summit Public School: Rainier",11,White,M,FALSE
221310,King,Ameer,"Summit Public School: Rainier",11,Hispanic,M,FALSE
221315,Glenn,Fallon,"Summit Public School: Rainier",11,Hispanic,M,FALSE
221320,Todd,Ioan,"Summit Public School: Rainier",11,Asian,F,FALSE
221335,Rosas,Sumayya,"Summit Public School: Rainier",11,Hispanic,M,FALSE
221350,Burrows,Britney,"Summit Public School: Denali",8,Asian,F,FALSE
221365,Cassidy,Nella,"Summit Public School: Denali",8,White,M,FALSE
221370,Booker,Karam,"Summit Public School: Denali",8,Hispanic,F,FALSE
221375,Gill,Manpreet,"Summit Public School: Denali",8,Hispanic,M,FALSE
221385,Campbell,Kye,"Summit Public School: Denali",8,Hispanic,M,FALSE
221495,Halliday,Kaylee,"Summit Public School: Denali",8,Asian,M,FALSE
221500,Maxwell,Bryce,"Summit Public School: Denali",8,"Two or More Races",M,FALSE
221505,Stewart,Gloria,"Summit Public School: Denali",8,Hispanic,M,TRUE
221510,Espinoza,Josef,"Summit Public School: Denali",8,Hispanic,F,FALSE
221515,Cuevas,Bronwen,"Summit Public School: Denali",8,Asian,F,FALSE
221520,Collins,Margot,"Summit Public School: Denali",8,,M,FALSE
221525,Dale,Huda,"Summit Public School: Denali",8,Hispanic,F,FALSE
221530,Luna,Kaya,"Summit Public School: Denali",8,Hispanic,F,FALSE
221540,Whittington,Milo,"Summit Public School: Denali",8,"Black or African American",M,FALSE
221545,Combs,Arnold,"Summit Public School: Denali",8,Hispanic,F,FALSE
221855,Zhang,Jordan-Lee,"Summit Public School: Rainier",11,Asian,F,FALSE
221865,Calvert,Hilary,"Summit Preparatory Charter High School",11,White,F,FALSE
221870,Kane,Joey,"Summit Preparatory Charter High School",11,"Black or African American",M,FALSE
221875,Walter,Florence,"Summit Public School: Rainier",11,Hispanic,F,FALSE
221885,Beech,Rea,"Summit Public School: Rainier",11,Asian,M,FALSE
221905,Wheeler,Logan,"Summit Public School: Denali",8,Hispanic,M,FALSE
221910,Denton,Donna,"Summit Public School: Denali",8,White,M,FALSE
221915,Downes,Billy,"Summit Public School: Denali",8,Hispanic,F,FALSE
221925,Callahan,Omar,"Summit Public School: Denali",8,Hispanic,F,FALSE
221930,Camacho,Makenzie,"Summit Public School: Denali",8,Hispanic,F,FALSE
221935,Hope,Ezmae,"Summit Public School: Denali",8,Hispanic,M,TRUE
221945,Bate,Loren,"Summit Public School: Denali",8,White,F,FALSE
221950,Combs,Kiana,"Summit Public School: Denali",8,Hispanic,F,FALSE
221955,Mustafa,Menachem,"Summit Public School: Denali",8,"Two or More Races",M,FALSE
221960,Mac,Sidney,"Summit Public School: Denali",8,Hispanic,M,FALSE
221965,Daniel,Richie,"Summit Public School: Denali",8,Asian,F,FALSE
221970,Park,Inayah,"Summit Public School: Denali",8,"Two or More Races",F,FALSE
221980,Jacobs,Erica,"Summit Public School: Shasta",11,"Two or More Races",F,FALSE
221990,Wong,Anita,"Summit Public School: Shasta",11,Hispanic,F,FALSE
221995,Hess,Lleyton,"Summit Public School: K2",11,Asian,F,FALSE
222010,Sheldon,Hope,"Summit Public School: K2",11,"Black or African American",M,FALSE
222030,Hutchinson,Allen,"Summit Public School: Denali",8,Hispanic,M,FALSE
222035,Ford,Ed,"Summit Public School: Denali",8,Hispanic,F,FALSE
222040,Gomez,Alys,"Summit Public School: Denali",8,White,F,FALSE
222045,Farrell,Wanda,"Summit Public School: Denali",8,Hispanic,M,FALSE
222050,Shepard,Yasmin,"Summit Public School: K2",11,White,M,FALSE
222055,Downes,Jakub,"Summit Public School: Denali",10,"Two or More Races",M,FALSE
222060,Bowman,Luci,"Summit Public School: Denali",8,Hispanic,F,FALSE
222065,Hood,Wren,"Summit Public School: K2",11,"Black or African American",M,FALSE
222070,Whiteley,Rian,"Summit Public School: Denali",8,Hispanic,M,TRUE
222075,Dillon,Willem,"Summit Public School: Denali",8,White,M,FALSE
222080,Ward,Sid,"Summit Public School: Denali",8,"Two or More Races",F,FALSE
222090,Kaur,Dennis,"Summit Public School: K2",12,Hispanic,M,FALSE
222115,Jackson,Georgie,"Summit Public School: Tahoma",11,Asian,M,FALSE
222120,Goldsmith,Atticus,"Summit Public School: Denali",8,Hispanic,F,FALSE
222130,Mcnamara,Beau,"Summit Public School: Denali",8,"Two or More Races",F,FALSE
222195,Bowers,Juno,"Summit Preparatory Charter High School",12,Hispanic,F,FALSE
222205,Bloom,Calvin,"Summit Public School: Denali",11,"Two or More Races",M,TRUE
222210,Hardin,Cadi,"Summit Public School: Denali",8,"Black or African American",F,FALSE
222215,Mcintosh,Vlad,"Summit Public School: Denali",8,Hispanic,M,FALSE
222220,Booth,Adyan,"Summit Public School: Denali",8,"Two or More Races",M,TRUE
222240,Melton,Miller,"Summit Public School: K2",11,"Two or More Races",M,FALSE
222245,Park,Erica,"Summit Public School: K2",11,Hispanic,F,FALSE
222250,Hastings,Riyad,"Summit Public School: K2",10,Hispanic,F,FALSE
222270,"Jacome Perez",Shuaib,"Everest Public High School",10,White,M,FALSE
222280,Melton,Evie-Mae,"Summit Public School: Denali",8,Hispanic,F,FALSE
222300,Stevenson,Lillia,"Summit Public School: Denali",8,Asian,M,FALSE
222345,Hahn,Eshaan,"Summit Public School: Rainier",11,Asian,F,FALSE
222360,Kearns,Lauryn,"Summit Public School: Denali",8,Hispanic,F,FALSE
222365,Austin,Ariyah,"Summit Public School: Denali",8,Hispanic,F,FALSE
222370,Barry,Ollie,"Summit Public School: K2",11,Hispanic,M,FALSE
222420,Cassidy,Shaun,"Summit Public School: K2",11,White,M,FALSE
222425,Mcneill,Kamal,"Summit Public School: K2",11,White,F,FALSE
222450,Pollard,Kit,"Summit Public School: K2",11,"Two or More Races",M,FALSE
222485,Pitts,Alys,"Summit Public School: K2",11,White,M,FALSE
222510,Vu,Kade,"Summit Public School: K2",11,Hispanic,F,FALSE
222525,Mccabe,Marlie,"Summit Public School: Denali",8,White,F,FALSE
222550,Melia,Landon,"Summit Public School: Denali",8,White,F,TRUE
222555,Hamer,Lorena,"Summit Public School: K2",11,White,F,FALSE
222625,Swift,Aleena,"Summit Public School: Rainier",11,Hispanic,F,FALSE
222630,Hardin,Joey,"Summit Public School: Denali",8,Hispanic,F,FALSE
222645,Cherry,Ishaaq,"Summit Public School: K2",12,Hispanic,M,FALSE
222720,Stephens,Kie,"Summit Public School: Rainier",11,Hispanic,F,FALSE
222735,Roach,Jamie-Lee,"Summit Public School: Denali",8,Asian,F,FALSE
222745,Walter,Nella,"Summit Public School: Rainier",11,Asian,M,FALSE
222755,Ferguson,Harmony,"Summit Public School: Shasta",11,"Two or More Races",F,FALSE
222785,Magana,Ayah,"Summit Public School: Shasta",11,White,F,TRUE
222805,Glenn,Leonie,"Everest Public High School",11,"Two or More Races",F,FALSE
222825,Chan,Ioan,"Summit Public School: Shasta",12,Hispanic,M,FALSE
222885,Jacobs,Nia,"Everest Public High School",12,"Two or More Races",F,FALSE
222935,Bowes,Marcia,"Summit Public School: Rainier",10,Hispanic,F,FALSE
222940,Best,Veronika,"Summit Public School: Rainier",11,Asian,F,FALSE
222945,Torres,Masuma,"Summit Public School: Denali",11,"Two or More Races",M,FALSE
222955,Baker,Shelby,"Summit Public School: Tahoma",11,Hispanic,M,FALSE
222985,Markham,Adriana,"Summit Public School: Rainier",11,Hispanic,M,FALSE
223025,Corbett,Julian,"Summit Public School: Tahoma",12,Asian,M,FALSE
223125,Goldsmith,Nataniel,"Summit Public School: Tahoma",12,White,M,TRUE
223150,Merritt,Charis,"Summit Public School: Denali",11,"Two or More Races",M,FALSE
223220,Salas,Ferne,"Summit Public School: Rainier",11,"Two or More Races",M,FALSE
223235,Hinton,Luis,"Summit Public School: Rainier",11,Hispanic,F,FALSE
223245,Watkins,Osama,"Summit Public School: Rainier",11,Asian,M,FALSE
223295,Bond,Sabrina,"Summit Public School: K2",10,Hispanic,M,FALSE
223305,Irving,Kirandeep,"Summit Public School: Denali",11,Hispanic,M,FALSE
223325,Dale,Ksawery,"Summit Public School: K2",10,"Two or More Races",F,FALSE
223330,Wilkinson,Cristina,"Summit Public School: Tahoma",11,Hispanic,F,FALSE
223340,Parkes,Leja,"Summit Public School: K2",9,Hispanic,F,FALSE
223350,Mcdougall,Sandra,"Summit Public School: Tahoma",11,Asian,F,FALSE
243745,Santos,Pearl,"Summit Public School: Denali",10,"Two or More Races",F,FALSE
243755,Booth,Jaspal,"Summit Public School: Denali",7,Asian,F,FALSE
243780,Burch,Betsy,"Summit Public School: Denali",9,"Two or More Races",M,FALSE
243785,Cote,Precious,"Summit Public School: Denali",9,"Two or More Races",M,FALSE
243790,Easton,Melisa,"Summit Public School: Denali",8,Hispanic,M,FALSE
243800,Banks,Taran,"Summit Public School: Denali",8,Hispanic,F,FALSE
243805,Crosby,Freya,"Summit Public School: Denali",8,White,F,FALSE
243815,Ferguson,Ronny,"Summit Public School: Denali",8,Asian,F,FALSE
243825,Luna,Anwen,"Summit Public School: Denali",10,White,F,FALSE
243830,Rivers,Aaryan,"Summit Public School: Denali",7,Hispanic,M,FALSE
243840,Wong,Arfa,"Summit Public School: Denali",8,Hispanic,F,FALSE
243845,Bender,Donald,"Summit Public School: Denali",8,Hispanic,F,FALSE
243870,Forster,Jemimah,"Summit Public School: Denali",7,Hispanic,M,FALSE
243875,Herman,Rudra,"Summit Public School: Denali",7,Hispanic,F,FALSE
243880,England,Miley,"Summit Public School: Denali",7,Hispanic,F,FALSE
243885,Farley,Kaylen,"Summit Public School: Denali",7,Hispanic,F,FALSE
243890,Clemons,Garrett,"Summit Public School: Denali",7,Hispanic,M,FALSE
243895,Redman,Leanne,"Summit Public School: Denali",7,Asian,M,FALSE
243900,Nieves,Dina,"Summit Public School: Denali",7,Hispanic,F,FALSE
243905,Andrade,Ines,"Summit Public School: Denali",7,White,M,TRUE
243910,Cortes,Oskar,"Summit Public School: Denali",7,"Two or More Races",M,FALSE
243915,Cox,Ruby-Leigh,"Summit Public School: Denali",7,Hispanic,F,FALSE
243925,Underwood,Eshaan,"Summit Public School: Denali",10,"Two or More Races",M,FALSE
243930,Gilmour,Bryce,"Summit Public School: Denali",10,Hispanic,F,FALSE
243935,Gould,Lani,"Summit Public School: Denali",7,Hispanic,F,FALSE
243945,Gilmour,Ayush,"Summit Public School: Denali",7,Asian,F,FALSE
243960,Mccann,Herbie,"Summit Public School: Denali",10,Hispanic,M,FALSE
243970,Mustafa,Jaylen,"Summit Public School: Denali",7,Hispanic,F,FALSE
243985,Cash,Shannan,"Summit Public School: Denali",7,Hispanic,F,FALSE
243995,Miles,Caius,"Summit Public School: Denali",7,Hispanic,M,FALSE
244000,Frey,Stefano,"Summit Public School: Denali",7,Asian,M,TRUE
244005,Ireland,Burhan,"Summit Public School: Denali",7,"Native Hawaiian or Other Pacific Islander",F,FALSE
244010,Villanueva,Vivaan,"Summit Public School: Denali",7,Asian,M,FALSE
244015,Millington,Yvette,"Summit Public School: Denali",10,Hispanic,M,FALSE
244020,Buxton,Indiana,"Summit Public School: Denali",7,Hispanic,M,FALSE
244025,Beasley,Lennie,"Summit Public School: Denali",7,Hispanic,F,FALSE
244035,Baker,Zi,"Summit Public School: Denali",7,White,M,TRUE
244040,Pineda,Kiara,"Summit Public School: Denali",10,Hispanic,M,FALSE
244045,Haines,Sohail,"Summit Public School: Denali",7,Hispanic,F,FALSE
244050,Webster,Caspian,"Summit Public School: Denali",7,"Black or African American",F,FALSE
244055,Ahmed,Krista,"Summit Public School: Denali",7,"Black or African American",F,FALSE
244070,Romero,Ollie,"Summit Public School: Denali",7,Hispanic,M,FALSE
244085,Philip,Nabil,"Summit Public School: Denali",8,Hispanic,M,FALSE
244090,Kerr,Nicole,"Summit Public School: Denali",8,Hispanic,F,FALSE
244095,Decker,Roberto,"Summit Public School: Denali",7,Hispanic,M,FALSE
244105,Hoffman,Lleyton,"Summit Public School: Denali",7,Hispanic,F,FALSE
244110,Guerrero,Brittany,"Summit Public School: Denali",7,Hispanic,M,FALSE
244115,Lamb,Campbell,"Summit Public School: Denali",8,Hispanic,F,FALSE
244120,Bassett,King,"Summit Public School: Denali",8,Hispanic,F,FALSE
244125,Greig,Evalyn,"Summit Public School: Denali",7,Hispanic,F,FALSE
244130,Douglas,Lleyton,"Summit Public School: Denali",7,Hispanic,F,FALSE
244135,Clemons,Justine,"Summit Public School: Denali",7,Asian,F,FALSE
244140,East,Hakim,"Summit Public School: Denali",7,Hispanic,M,FALSE
244150,Villalobos,Ksawery,"Summit Public School: Denali",8,Hispanic,M,FALSE
244155,Trujillo,Zeenat,"Summit Public School: Denali",7,Asian,M,FALSE
244160,Chang,Jan,"Summit Public School: Denali",8,Hispanic,F,FALSE
244175,Black,Leopold,"Summit Public School: Denali",7,Asian,M,FALSE
244185,Redmond,Mahir,"Summit Public School: Denali",11,Asian,F,FALSE
244215,Sloan,Dennis,"Summit Public School: Denali",8,Hispanic,M,FALSE
244220,Meyer,Evie-Rose,"Summit Public School: Denali",7,,F,FALSE
244240,Stamp,Osama,"Summit Public School: Denali",11,White,F,FALSE
244250,Barrett,Lilliana,"Summit Public School: Denali",7,Hispanic,M,FALSE
244255,Sandoval,Francis,"Summit Public School: Denali",7,Hispanic,F,FALSE
244260,Roth,Abdullahi,"Summit Public School: Denali",7,White,F,TRUE
244265,Fraser,James,"Summit Public School: Denali",7,Hispanic,M,FALSE
244270,Cannon,Rodney,"Summit Public School: Denali",7,Hispanic,F,FALSE
244275,Spears,Ritchie,"Summit Public School: Denali",7,Hispanic,M,FALSE
244280,Beattie,Izabelle,"Summit Public School: Denali",8,Asian,M,FALSE
244285,Mohammed,Jayden-James,"Summit Public School: Denali",7,White,M,TRUE
244290,Barron,Monique,"Summit Public School: Denali",8,Asian,M,FALSE
244295,Kinney,Edgar,"Summit Public School: Denali",7,"Black or African American",M,TRUE
244300,Lozano,Larry,"Summit Public School: Denali",7,Hispanic,M,FALSE
244315,Person,Avneet,"Summit Public School: Denali",7,Asian,M,FALSE
244320,Hill,Aayan,"Summit Public School: Denali",11,"Two or More Races",F,FALSE
244325,Lees,Hussain,"Summit Public School: Denali",7,Hispanic,M,FALSE
244330,Parrish,Gia,"Summit Public School: Denali",7,Asian,M,FALSE
244350,Montoya,Kajetan,"Summit Public School: Denali",8,Hispanic,M,FALSE
244360,Moreno,Adeline,"Summit Public School: Denali",7,Hispanic,F,FALSE
244365,Welsh,Aden,"Summit Public School: Denali",7,Hispanic,M,FALSE
244375,Prosser,Kenneth,"Everest Public High School",10,Hispanic,M,FALSE
244380,Diaz,Ines,"Everest Public High School",10,"Two or More Races",M,FALSE
244385,Good,Eli,"Everest Public High School",10,Hispanic,M,FALSE
244395,Doyle,Kiara,"Everest Public High School",10,Hispanic,F,FALSE
244400,Hays,Roland,"Everest Public High School",10,Asian,M,FALSE
244405,Bostock,Branden,"Everest Public High School",10,"Black or African American",M,FALSE
244410,Zhang,Sama,"Everest Public High School",10,Hispanic,F,FALSE
244420,East,Billy,"Everest Public High School",10,White,M,FALSE
244425,Spooner,Blaine,"Everest Public High School",10,Hispanic,M,FALSE
244430,Dale,Aeryn,"Everest Public High School",10,Hispanic,F,FALSE
244435,Meyer,Huxley,"Everest Public High School",10,Hispanic,M,FALSE
244440,Knapp,Yousif,"Everest Public High School",10,Hispanic,M,FALSE
244445,Sheppard,Alys,"Everest Public High School",10,White,F,FALSE
244450,Kaye,Huw,"Everest Public High School",10,Hispanic,M,FALSE
244455,Magana,Tanvir,"Everest Public High School",10,"Two or More Races",M,TRUE
244460,Rivers,Sydney,"Everest Public High School",10,Asian,M,FALSE
244465,Halliday,Alishia,"Everest Public High School",10,Hispanic,F,FALSE
244470,Wall,Bibi,"Everest Public High School",10,Asian,F,FALSE
244475,Welsh,Alya,"Everest Public High School",10,Hispanic,F,FALSE
244480,Burns,Callen,"Everest Public High School",10,Hispanic,M,FALSE
244485,Aguirre,Keeley,"Everest Public High School",10,Hispanic,M,FALSE
244490,Bond,Poppy-Rose,"Everest Public High School",10,Asian,F,FALSE
244495,Barker,Mahir,"Everest Public High School",10,Hispanic,M,FALSE
244500,Wells,Armani,"Everest Public High School",10,White,F,FALSE
244505,Liu,Colby,"Everest Public High School",10,Hispanic,M,FALSE
244510,Rich,Ioan,"Everest Public High School",10,Hispanic,M,FALSE
244515,Wilkinson,Fraya,"Everest Public High School",10,Hispanic,F,FALSE
244520,Brandt,Campbell,"Everest Public High School",10,"Black or African American",F,FALSE
244525,Mercado,Eamonn,"Everest Public High School",10,Asian,M,FALSE
244530,Cuevas,Sila,"Everest Public High School",10,Asian,F,FALSE
244535,Hammond,Sid,"Everest Public High School",10,Asian,M,FALSE
244540,Person,Nettie,"Everest Public High School",10,Hispanic,F,FALSE
244545,Nolan,Subhaan,"Everest Public High School",10,Asian,M,FALSE
244550,Sandoval,Arham,"Everest Public High School",10,Hispanic,M,FALSE
244555,Hulme,Jeff,"Everest Public High School",10,Asian,M,FALSE
244560,Burn,Menachem,"Everest Public High School",10,"Two or More Races",M,FALSE
244565,Larson,Alesha,"Everest Public High School",10,Hispanic,F,FALSE
244570,Collins,Leopold,"Everest Public High School",10,Hispanic,M,FALSE
244575,Horne,Zidane,"Everest Public High School",10,Hispanic,M,FALSE
244580,Stevenson,Yasser,"Everest Public High School",10,Hispanic,M,FALSE
244585,Odonnell,Eden,"Everest Public High School",10,Hispanic,F,TRUE
244590,Hill,Priscilla,"Everest Public High School",10,"Two or More Races",F,FALSE
244600,Simpson,Octavia,"Everest Public High School",10,"Black or African American",F,FALSE
244610,Wilkinson,Rachel,"Everest Public High School",10,"Two or More Races",F,FALSE
244620,Mccann,Harvey-Lee,"Everest Public High School",10,Hispanic,M,FALSE
244630,Moon,Tiya,"Everest Public High School",10,Hispanic,F,FALSE
244635,Jackson,Kali,"Everest Public High School",10,Hispanic,F,FALSE
244640,Cline,Mae,"Everest Public High School",10,White,F,FALSE
244645,Stuart,Bryce,"Everest Public High School",10,White,F,FALSE
244650,Day,Precious,"Everest Public High School",10,"Two or More Races",M,FALSE
244655,Savage,Amarah,"Everest Public High School",10,Hispanic,F,FALSE
244665,Hood,Fallon,"Everest Public High School",10,"Black or African American",M,FALSE
244670,Pineda,Sana,"Everest Public High School",10,Hispanic,F,FALSE
244675,Villa,Lleyton,"Everest Public High School",10,Asian,M,FALSE
244685,Hodson,King,"Everest Public High School",10,Asian,M,FALSE
244690,Lindsey,Lilah,"Everest Public High School",10,Hispanic,F,FALSE
244695,Poole,Arianna,"Everest Public High School",10,"Black or African American",F,FALSE
244700,Blanchard,Harmony,"Everest Public High School",10,Asian,M,FALSE
244705,Reader,Rayan,"Everest Public High School",10,Hispanic,M,FALSE
244710,Stephenson,Vivian,"Everest Public High School",10,"Two or More Races",M,FALSE
244715,Blankenship,Inayah,"Everest Public High School",10,White,F,FALSE
244720,Pitts,Harvir,"Everest Public High School",10,Hispanic,M,FALSE
244725,Mcfarlane,Kairo,"Summit Preparatory Charter High School",9,Hispanic,M,FALSE
244730,Riggs,Lillian,"Everest Public High School",10,White,F,FALSE
244740,Mac,Hanna,"Everest Public High School",10,Asian,F,FALSE
244745,Power,Habib,"Everest Public High School",10,Asian,M,FALSE
244750,Guerrero,Deanne,"Everest Public High School",10,"Two or More Races",F,FALSE
244765,Welsh,Keelan,"Everest Public High School",10,White,F,FALSE
244770,Hyde,Kaylen,"Everest Public High School",10,Hispanic,M,FALSE
244775,Rivers,Dana,"Everest Public High School",10,Asian,M,FALSE
244780,Pittman,Mikail,"Everest Public High School",10,"Black or African American",M,FALSE
244790,Ford,Kason,"Summit Public School: Tahoma",10,Hispanic,M,FALSE
244795,Bassett,Charis,"Everest Public High School",10,White,F,TRUE
